CVE-ID,CVSS,CWE-ID,Exploits,Patchs,CVSS  Metrics,ESC,ISC
CVE-2017-5130,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-787'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2017-5969,"['3.0', 'CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H']",['CWE-476'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 4.7, 'baseSeverity': 'MEDIUM'}",1.0,3.6
CVE-2017-7245,"['3.0', 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-119'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2017-7246,"['3.0', 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-119'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2017-8872,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H']",['CWE-125'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 9.1, 'baseSeverity': 'CRITICAL'}",3.9,5.2
CVE-2017-9525,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H']",['CWE-59'],[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'HIGH', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 6.7, 'baseSeverity': 'MEDIUM'}",0.8,5.9
CVE-2018-1000001,"['3.0', 'CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H']",['CWE-787'],"[['Third Party Advisory', 'https://www.exploit-db.com/exploits/43775/'], ['Third Party Advisory', 'https://www.exploit-db.com/exploits/44889/']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2018-1000030,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:L']","['CWE-416', 'CWE-787']",[],"[['Vendor Advisory', 'https://bugs.python.org/issue31530']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:L', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'LOW', 'baseScore': 3.6, 'baseSeverity': 'LOW'}",1.0,2.5
CVE-2018-1000654,"['3.0', 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H']",['NVD-CWE-noinfo'],"[['Third Party Advisory', 'https://gitlab.com/gnutls/libtasn1/issues/4']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2018-1000858,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['CWE-352'],"[['Third Party Advisory', 'https://sektioneins.de/en/advisories/advisory-012018-gnupg-wkd.html']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2018-12886,"['3.0', 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-209'],"[['Vendor Advisory', 'https://www.gnu.org/software/gcc/gcc-8/changes.html']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.1, 'baseSeverity': 'HIGH'}",2.2,5.9
CVE-2018-14404,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-14567,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H']",['CWE-835'],[],"[['Third Party Advisory', 'https://gitlab.gnome.org/GNOME/libxml2/commit/2240fbf5912054af025fb6e01e26375100275e74']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2018-16868,"['3.1', 'CVSS:3.1/AV:P/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N']","['CWE-203', 'CWE-203']",[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:P/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:N', 'attackVector': 'PHYSICAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'CHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'LOW', 'availabilityImpact': 'NONE', 'baseScore': 5.6, 'baseSeverity': 'MEDIUM'}",0.4,4.7
CVE-2018-16869,"['3.1', 'CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:N']","['CWE-203', 'CWE-203']",[],[],"{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:C/C:H/I:L/A:N', 'attackVector': 'PHYSICAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'CHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'LOW', 'availabilityImpact': 'NONE', 'baseScore': 5.7, 'baseSeverity': 'MEDIUM'}",0.5,4.7
CVE-2018-16888,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H']","['CWE-269', 'CWE-250']",[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2018-16888']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 4.7, 'baseSeverity': 'MEDIUM'}",1.0,3.6
CVE-2018-19211,"['3.0', 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H']",['CWE-476'],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1643754']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.5, 'baseSeverity': 'MEDIUM'}",1.8,3.6
CVE-2018-20217,"['3.1', 'CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-617'],[],"[['Third Party Advisory', 'http://krbdev.mit.edu/rt/Ticket/Display.html?id=8763'], ['Third Party Advisory', 'https://github.com/krb5/krb5/commit/5e6d1796106df8ba6bc1973ee0917c170d929086']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",1.6,3.6
CVE-2018-20346,"['3.0', 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-190'],"[['Third Party Advisory', 'https://github.com/zhuowei/worthdoingbadly.com/blob/master/_posts/2018-12-14-sqlitebug.html'], ['Third Party Advisory', 'https://worthdoingbadly.com/sqlitebug/']]","[['Third Party Advisory', 'https://sqlite.org/src/info/940f2adc8541a838'], ['Third Party Advisory', 'https://sqlite.org/src/info/d44318f59044162e']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.1, 'baseSeverity': 'HIGH'}",2.2,5.9
CVE-2018-20482,"['3.1', 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-835'],"[['Third Party Advisory', 'https://news.ycombinator.com/item?id=18745431']]","[['Third Party Advisory', 'http://git.savannah.gnu.org/cgit/tar.git/commit/?id=c15c42ccd1e2377945fd0414eca1a49294bff454'], ['Third Party Advisory', 'https://twitter.com/thatcks/status/1076166645708668928'], ['Third Party Advisory', 'https://utcc.utoronto.ca/~cks/space/blog/sysadmin/TarFindingTruncateBug']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'HIGH', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 4.7, 'baseSeverity': 'MEDIUM'}",1.0,3.6
CVE-2018-20506,"['3.0', 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-190'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'HIGH', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.1, 'baseSeverity': 'HIGH'}",2.2,5.9
CVE-2018-20796,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-674'],"[['Vendor Advisory', 'https://debbugs.gnu.org/cgi/bugreport.cgi?bug=34141'], ['Vendor Advisory', 'https://lists.gnu.org/archive/html/bug-gnulib/2019-01/msg00108.html']]","[['Third Party Advisory', 'https://security.netapp.com/advisory/ntap-20190315-0002/']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-20852,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N']",['CWE-20'],"[['Vendor Advisory', 'https://bugs.python.org/issue35121']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",3.9,1.4
CVE-2018-25032,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-787'],"[['Third Party Advisory', 'http://www.openwall.com/lists/oss-security/2022/03/26/1'], ['Third Party Advisory', 'https://www.openwall.com/lists/oss-security/2022/03/28/1']]","[['Third Party Advisory', 'https://github.com/madler/zlib/commit/5c44459c3b28a9bd3283aaceab7c615f8020c531'], ['Third Party Advisory', 'https://github.com/madler/zlib/compare/v1.2.11...v1.2.12'], ['Third Party Advisory', 'https://github.com/madler/zlib/issues/605'], ['Third Party Advisory', 'https://www.debian.org/security/2022/dsa-5111'], ['Third Party Advisory', 'https://www.oracle.com/security-alerts/cpujul2022.html']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-5709,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N']",['CWE-190'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'HIGH', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-5710,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 6.5, 'baseSeverity': 'MEDIUM'}",2.8,3.6
CVE-2018-5729,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L']",['CWE-476'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1551083'], ['Third Party Advisory', 'https://github.com/krb5/krb5/commit/e1caf6fb74981da62039846931ebdffed71309d1']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:L', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'HIGH', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'availabilityImpact': 'LOW', 'baseScore': 4.7, 'baseSeverity': 'MEDIUM'}",1.2,3.4
CVE-2018-5730,"['3.1', 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N']",['CWE-90'],[],"[['Third Party Advisory', 'https://bugzilla.redhat.com/show_bug.cgi?id=1551082'], ['Third Party Advisory', 'https://github.com/krb5/krb5/commit/e1caf6fb74981da62039846931ebdffed71309d1']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:L/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'HIGH', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'LOW', 'availabilityImpact': 'NONE', 'baseScore': 3.8, 'baseSeverity': 'LOW'}",1.2,2.5
CVE-2018-6485,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']","['CWE-190', 'CWE-787']",[],"[['Third Party Advisory', 'https://access.redhat.com/errata/RHSA-2018:3092'], ['Third Party Advisory', 'https://www.oracle.com/technetwork/security-advisory/cpuapr2019-5072813.html']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2018-6551,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']","['CWE-190', 'CWE-787']",[],"[['Unknown', 'https://sourceware.org/git/?p=glibc.git;a=commit;h=8e448310d74b283c5cd02b9ed7fb997b47bf9b22']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2018-6829,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N']",['CWE-327'],"[['Third Party Advisory', 'https://github.com/weikengchen/attack-on-libgcrypt-elgamal/wiki']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-6954,"['3.1', 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H']",['CWE-59'],"[['Third Party Advisory', 'https://github.com/systemd/systemd/issues/7986']]","[['Third Party Advisory', 'https://github.com/systemd/systemd/issues/7986']]","{'version': '3.1', 'vectorString': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'LOCAL', 'attackComplexity': 'LOW', 'privilegesRequired': 'LOW', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 7.8, 'baseSeverity': 'HIGH'}",1.8,5.9
CVE-2018-7169,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N']",['CWE-732'],"[['Third Party Advisory', 'https://bugs.launchpad.net/ubuntu/+source/shadow/+bug/1729357']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",3.9,1.4
CVE-2018-8740,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H']",['CWE-476'],[],"[['Vendor Advisory', 'https://www.sqlite.org/cgi/src/vdiff?from=1774f1c3baf0bc3d&to=d75e67654aa9620b']]","{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'NONE', 'integrityImpact': 'NONE', 'availabilityImpact': 'HIGH', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2018-9234,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N']",['CWE-320'],[],[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 7.5, 'baseSeverity': 'HIGH'}",3.9,3.6
CVE-2019-1010022,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H']",['CWE-119'],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=22850']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 9.8, 'baseSeverity': 'CRITICAL'}",3.9,5.9
CVE-2019-1010023,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H']",['NVD-CWE-noinfo'],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=22851']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'REQUIRED', 'scope': 'UNCHANGED', 'confidentialityImpact': 'HIGH', 'integrityImpact': 'HIGH', 'availabilityImpact': 'HIGH', 'baseScore': 8.8, 'baseSeverity': 'HIGH'}",2.8,5.9
CVE-2019-1010024,"['3.0', 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N']",['CWE-200'],"[['Third Party Advisory', 'https://sourceware.org/bugzilla/show_bug.cgi?id=22852']]",[],"{'version': '3.0', 'vectorString': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N', 'attackVector': 'NETWORK', 'attackComplexity': 'LOW', 'privilegesRequired': 'NONE', 'userInteraction': 'NONE', 'scope': 'UNCHANGED', 'confidentialityImpact': 'LOW', 'integrityImpact': 'NONE', 'availabilityImpact': 'NONE', 'baseScore': 5.3, 'baseSeverity': 'MEDIUM'}",3.9,1.4
